Area,Bee_Values,Year,Flag Description
Bulgaria,337584.0,1994,Official figure
Bulgaria,247712.0,1995,Official figure
Bulgaria,265917.0,1996,Official figure
Bulgaria,265984.0,1997,Official figure
Bulgaria,296278.0,1998,Official figure
Bulgaria,311064.0,1999,Official figure
Bulgaria,334865.0,2000,Official figure
Bulgaria,349452.0,2001,Official figure
Bulgaria,334000.0,2002,Estimated value
Bulgaria,310928.0,2003,Official figure
Bulgaria,409656.0,2004,Official figure
Bulgaria,450000.0,2005,Official figure
Bulgaria,671674.0,2006,Official figure
Bulgaria,718822.0,2007,Official figure
Bulgaria,652586.0,2008,Official figure
Bulgaria,624965.0,2009,Official figure
Bulgaria,613262.0,2010,Official figure
Bulgaria,547676.0,2011,Official figure
Bulgaria,529117.0,2012,Official figure
Bulgaria,541564.0,2013,Official figure
Bulgaria,577303.0,2014,Official figure
Bulgaria,588379.0,2015,Official figure
Bulgaria,747434.0,2016,Official figure
Bulgaria,754105.0,2017,Official figure
Bulgaria,765772.0,2018,Official figure
Bulgaria,783348.0,2019,Official figure
Bulgaria,863000.0,2020,Official figure
Bulgaria,838000.0,2021,Official figure
Bulgaria,823000.0,2022,Official figure
Bulgaria,817000.0,2023,Official figure
Burundi,95000.0,1961,Estimated value
Burundi,100000.0,1962,Estimated value
Burundi,103000.0,1963,Estimated value
Burundi,105000.0,1964,Estimated value
Burundi,110000.0,1965,Estimated value
Burundi,114664.0,1966,Official figure
Burundi,99633.0,1967,Official figure
Burundi,81706.0,1968,Official figure
Burundi,88279.0,1969,Official figure
Burundi,85455.0,1970,Official figure
Burundi,85000.0,1971,Estimated value
Burundi,85000.0,1972,Estimated value
Burundi,85000.0,1973,Estimated value
Burundi,86000.0,1974,Estimated value
Burundi,86000.0,1975,Estimated value
Burundi,86000.0,1976,Estimated value
Burundi,86000.0,1977,Estimated value
Burundi,86000.0,1978,Estimated value
Burundi,86000.0,1979,Estimated value
Burundi,87000.0,1980,Estimated value
Burundi,87000.0,1981,Estimated value
Burundi,87000.0,1982,Estimated value
Burundi,87000.0,1983,Estimated value
Burundi,87000.0,1984,Estimated value
Burundi,87000.0,1985,Estimated value
Burundi,88000.0,1986,Estimated value
Burundi,88000.0,1987,Estimated value
Burundi,88000.0,1988,Estimated value
Burundi,88647.0,1989,Official figure
Burundi,70788.0,1990,Official figure
Burundi,113694.0,1991,Official figure
Burundi,114000.0,1992,Estimated value
Burundi,115000.0,1993,Estimated value
Burundi,100000.0,1994,Estimated value
Burundi,90000.0,1995,Estimated value
Burundi,80000.0,1996,Estimated value
Burundi,75000.0,1997,Estimated value
Burundi,80000.0,1998,Estimated value
Burundi,75000.0,1999,Estimated value
Burundi,62271.0,2000,Official figure
Burundi,53391.0,2001,Official figure
Burundi,21681.0,2002,Official figure
Burundi,114729.0,2003,Official figure
Burundi,90000.0,2004,Estimated value
Burundi,100000.0,2005,Estimated value
Burundi,135838.0,2006,Official figure
Burundi,125303.0,2007,Official figure
Burundi,202669.0,2008,Official figure
Burundi,240063.0,2009,Official figure
Burundi,257312.0,2010,Official figure
Burundi,313485.0,2011,Official figure
Burundi,390120.0,2012,Official figure
Burundi,240853.0,2013,Official figure
Burundi,203339.0,2014,Official figure
Burundi,186000.0,2015,Official figure
Burundi,194413.0,2016,Official figure
Burundi,209113.0,2017,Imputed value
Burundi,217927.0,2018,Official figure
Burundi,206000.0,2019,Estimated value
Burundi,208927.0,2020,Imputed value
Burundi,362000.0,2021,Estimated value
Burundi,362000.0,2022,Estimated value
Burundi,362000.0,2023,Estimated value
Cameroon,225000.0,1961,Estimated value
Cameroon,230000.0,1962,Estimated value
Cameroon,235000.0,1963,Estimated value
Cameroon,240000.0,1964,Estimated value
Cameroon,242000.0,1965,Estimated value
Cameroon,245000.0,1966,Estimated value
Cameroon,246000.0,1967,Estimated value
Cameroon,248000.0,1968,Estimated value
Cameroon,250000.0,1969,Estimated value
Cameroon,251000.0,1970,Estimated value
Cameroon,253000.0,1971,Estimated value
Cameroon,255000.0,1972,Estimated value
Cameroon,256307.0,1973,Official figure
Cameroon,260000.0,1974,Estimated value
Cameroon,262000.0,1975,Estimated value
Cameroon,264000.0,1976,Estimated value
Cameroon,265000.0,1977,Estimated value
Cameroon,268000.0,1978,Estimated value
Cameroon,270000.0,1979,Estimated value
Cameroon,272000.0,1980,Estimated value
Cameroon,274000.0,1981,Estimated value
Cameroon,276000.0,1982,Estimated value
Cameroon,277000.0,1983,Estimated value
Cameroon,280000.0,1984,Estimated value
Cameroon,283000.0,1985,Estimated value
Cameroon,285000.0,1986,Estimated value
Cameroon,287000.0,1987,Estimated value
Cameroon,290000.0,1988,Estimated value
Cameroon,293000.0,1989,Estimated value
Cameroon,295400.0,1990,Estimated value
Cameroon,297000.0,1991,Estimated value
Cameroon,299500.0,1992,Estimated value
Cameroon,300000.0,1993,Estimated value
Cameroon,300000.0,1994,Estimated value
Cameroon,303000.0,1995,Estimated value
Cameroon,305000.0,1996,Estimated value
Cameroon,307000.0,1997,Estimated value
Cameroon,309000.0,1998,Estimated value
Cameroon,310000.0,1999,Estimated value
Cameroon,310000.0,2000,Estimated value
Cameroon,310000.0,2001,Estimated value
Cameroon,311000.0,2002,Estimated value
Cameroon,311000.0,2003,Estimated value
Cameroon,311000.0,2004,Estimated value
Cameroon,311000.0,2005,Estimated value
Cameroon,312000.0,2006,Estimated value
Cameroon,312000.0,2007,Estimated value
Cameroon,313000.0,2008,Estimated value
Cameroon,314000.0,2009,Estimated value
Cameroon,315000.0,2010,Estimated value
Cameroon,315000.0,2011,Estimated value
Cameroon,316000.0,2012,Estimated value
Cameroon,315500.0,2013,Estimated value
Cameroon,314000.0,2014,Estimated value
Cameroon,313081.0,2015,Imputed value
Cameroon,312474.0,2016,Imputed value
Cameroon,312018.0,2017,Imputed value
Cameroon,311696.0,2018,Imputed value
Cameroon,311417.0,2019,Imputed value
Cameroon,311088.0,2020,Imputed value
Cameroon,310468.0,2021,Imputed value
Cameroon,309990.0,2022,Imputed value
Cameroon,309512.0,2023,Imputed value
Canada,336910.0,1961,Official figure
Canada,340470.0,1962,Official figure
Canada,360060.0,1963,Official figure
Canada,382240.0,1964,Official figure
Canada,413030.0,1965,Official figure
Canada,429860.0,1966,Official figure
Canada,445070.0,1967,Official figure
Canada,415000.0,1968,Official figure
Canada,419060.0,1969,Official figure
Canada,407560.0,1970,Official figure
Canada,396420.0,1971,Official figure
Canada,417300.0,1972,Official figure
Canada,437910.0,1973,Official figure
Canada,473570.0,1974,Official figure
Canada,508450.0,1975,Official figure
Canada,530930.0,1976,Official figure
Canada,546490.0,1977,Official figure
Canada,566900.0,1978,Official figure
Canada,577200.0,1979,Official figure
Canada,607800.0,1980,Official figure
Canada,633500.0,1981,Official figure
Canada,663450.0,1982,Official figure
Canada,684850.0,1983,Official figure
Canada,692000.0,1984,Official figure
Canada,693600.0,1985,Official figure
Canada,707400.0,1986,Official figure
Canada,699800.0,1987,Official figure
Canada,608420.0,1988,Official figure
Canada,544290.0,1989,Official figure
Canada,532205.0,1990,Official figure
Canada,498780.0,1991,Official figure
Canada,501259.0,1992,Official figure
Canada,502656.0,1993,Official figure
Canada,501256.0,1994,Official figure
Canada,520982.0,1995,Official figure
Canada,509648.0,1996,Official figure
Canada,519988.0,1997,Official figure
Canada,563614.0,1998,Official figure
Canada,588824.0,1999,Official figure
Canada,599863.0,2000,Official figure
Canada,602328.0,2001,Official figure
Canada,588485.0,2002,Official figure
Canada,563330.0,2003,Official figure
Canada,597890.0,2004,Official figure
Canada,615541.0,2005,Official figure
Canada,628401.0,2006,Official figure
Canada,589254.0,2007,Official figure
Canada,570070.0,2008,Official figure
Canada,592120.0,2009,Official figure
Canada,620291.0,2010,Official figure
Canada,637920.0,2011,Official figure
Canada,690037.0,2012,Official figure
Canada,667397.0,2013,Official figure
Canada,696252.0,2014,Official figure
Canada,701434.0,2015,Imputed value
Canada,704495.0,2016,Imputed value
Canada,709178.0,2017,Imputed value
Canada,713634.0,2018,Imputed value
Canada,718585.0,2019,Imputed value
Canada,728484.0,2020,Imputed value
Canada,732381.0,2021,Imputed value
Canada,738065.0,2022,Imputed value
Canada,743750.0,2023,Imputed value
Central African Republic,300000.0,1961,Estimated value
Central African Republic,300000.0,1962,Estimated value
Central African Republic,400000.0,1963,Estimated value
Central African Republic,500000.0,1964,Official figure
Central African Republic,800000.0,1965,Official figure
Central African Republic,850000.0,1966,Official figure
Central African Republic,600000.0,1967,Official figure
Central African Republic,400000.0,1968,Official figure
Central African Republic,450000.0,1969,Estimated value
Central African Republic,500000.0,1970,Estimated value
Central African Republic,500000.0,1971,Estimated value
Central African Republic,500000.0,1972,Estimated value
Central African Republic,500000.0,1973,Estimated value
Central African Republic,504173.0,1974,Official figure
Central African Republic,500000.0,1975,Estimated value
Central African Republic,500000.0,1976,Estimated value
Central African Republic,440000.0,1977,Official figure
Central African Republic,525000.0,1978,Official figure
Central African Republic,634000.0,1979,Official figure
Central African Republic,644000.0,1980,Official figure
Central African Republic,712000.0,1981,Official figure
Central African Republic,779000.0,1982,Official figure
Central African Republic,843000.0,1983,Official figure
Central African Republic,910000.0,1984,Official figure
Central African Republic,977000.0,1985,Official figure
Central African Republic,990000.0,1986,Estimated value
Central African Republic,1059000.0,1987,Estimated value
Central African Republic,1133000.0,1988,Estimated value
Central African Republic,1190000.0,1989,Estimated value
Central African Republic,1220000.0,1990,Estimated value
Central African Republic,1274000.0,1991,Estimated value
Central African Republic,1284000.0,1992,Estimated value
Central African Republic,1300000.0,1993,Estimated value
Central African Republic,1320000.0,1994,Estimated value
Central African Republic,1340000.0,1995,Estimated value
Central African Republic,1350000.0,1996,Estimated value
Central African Republic,1360000.0,1997,Estimated value
Central African Republic,1370000.0,1998,Estimated value
Central African Republic,1380000.0,1999,Estimated value
Central African Republic,1380000.0,2000,Estimated value
Central African Republic,1380000.0,2001,Estimated value
Central African Republic,1380000.0,2002,Estimated value
Central African Republic,1380000.0,2003,Estimated value
Central African Republic,1380000.0,2004,Estimated value
Central African Republic,1390000.0,2005,Estimated value
Central African Republic,1400000.0,2006,Estimated value
Central African Republic,1420000.0,2007,Estimated value
Central African Republic,1450000.0,2008,Estimated value
Central African Republic,1470000.0,2009,Estimated value
Central African Republic,1500000.0,2010,Estimated value
Central African Republic,1550000.0,2011,Estimated value
Central African Republic,1560000.0,2012,Estimated value
Central African Republic,1580000.0,2013,Estimated value
Central African Republic,1580000.0,2014,Estimated value
Central African Republic,1588266.0,2015,Imputed value
Central African Republic,1597082.0,2016,Imputed value
Central African Republic,1605705.0,2017,Imputed value
Central African Republic,1614665.0,2018,Imputed value
Central African Republic,1623825.0,2019,Imputed value
Central African Republic,1644326.0,2020,Imputed value
Central African Republic,1655036.0,2021,Imputed value
Central African Republic,1665224.0,2022,Imputed value
Central African Republic,1675246.0,2023,Imputed value
Chad,100000.0,1961,Estimated value
Chad,102000.0,1962,Estimated value
Chad,104000.0,1963,Estimated value
Chad,106000.0,1964,Estimated value
Chad,108000.0,1965,Estimated value
Chad,110000.0,1966,Estimated value
Chad,111000.0,1967,Estimated value
Chad,112000.0,1968,Estimated value
Chad,113000.0,1969,Estimated value
Chad,114000.0,1970,Estimated value
Chad,115000.0,1971,Estimated value
Chad,116000.0,1972,Estimated value
Chad,119608.0,1973,Official figure
Chad,120000.0,1974,Estimated value
Chad,120000.0,1975,Estimated value
Chad,121000.0,1976,Estimated value
Chad,121000.0,1977,Estimated value
Chad,122000.0,1978,Estimated value
Chad,124000.0,1979,Estimated value
Chad,120000.0,1980,Estimated value
Chad,120000.0,1981,Estimated value
Chad,120000.0,1982,Estimated value
Chad,120000.0,1983,Estimated value
Chad,120000.0,1984,Estimated value
Chad,120000.0,1985,Estimated value
Chad,120000.0,1986,Estimated value
Chad,120000.0,1987,Estimated value
Chad,120000.0,1988,Estimated value
Chad,120000.0,1989,Estimated value
Chad,120000.0,1990,Estimated value
Chad,120000.0,1991,Estimated value
Chad,120000.0,1992,Estimated value
Chad,120000.0,1993,Estimated value
Chad,120000.0,1994,Estimated value
Chad,120000.0,1995,Estimated value
Chad,120000.0,1996,Estimated value
Chad,120000.0,1997,Estimated value
Chad,120000.0,1998,Estimated value
Chad,120000.0,1999,Estimated value
Chad,120000.0,2000,Estimated value
Chad,120000.0,2001,Estimated value
Chad,120000.0,2002,Estimated value
Chad,120000.0,2003,Estimated value
Chad,120000.0,2004,Estimated value
Chad,120000.0,2005,Estimated value
Chad,121000.0,2006,Estimated value
Chad,121500.0,2007,Estimated value
Chad,122000.0,2008,Estimated value
Chad,122500.0,2009,Estimated value
Chad,123000.0,2010,Estimated value
Chad,123500.0,2011,Estimated value
Chad,123500.0,2012,Estimated value
Chad,124000.0,2013,Estimated value
Chad,124500.0,2014,Estimated value
Chad,123500.0,2015,Estimated value
Chad,123597.0,2016,Imputed value
Chad,123612.0,2017,Imputed value
Chad,123691.0,2018,Imputed value
Chad,123782.0,2019,Imputed value
Chad,123828.0,2020,Imputed value
Chad,123839.0,2021,Imputed value
Chad,123867.0,2022,Imputed value
Chad,123895.0,2023,Imputed value
Chile,426660.0,1961,Estimated value
Chile,433330.0,1962,Estimated value
Chile,440000.0,1963,Estimated value
Chile,453330.0,1964,Estimated value
Chile,346660.0,1965,Estimated value
Chile,400000.0,1966,Estimated value
Chile,366660.0,1967,Estimated value
Chile,360000.0,1968,Estimated value
Chile,362660.0,1969,Estimated value
Chile,380000.0,1970,Estimated value
Chile,404000.0,1971,Official figure
Chile,420000.0,1972,Official figure
Chile,424000.0,1973,Official figure
Chile,424000.0,1974,Official figure
Chile,444000.0,1975,Official figure
Chile,469000.0,1976,Official figure
Chile,499000.0,1977,Official figure
Chile,490000.0,1978,Estimated value
Chile,470000.0,1979,Estimated value
Chile,475000.0,1980,Estimated value
Chile,480000.0,1981,Estimated value
Chile,480000.0,1982,Estimated value
Chile,485000.0,1983,Estimated value
Chile,490000.0,1984,Estimated value
Chile,490000.0,1985,Estimated value
Chile,490000.0,1986,Estimated value
Chile,490000.0,1987,Estimated value
Chile,490000.0,1988,Estimated value
Chile,490000.0,1989,Estimated value
Chile,490000.0,1990,Estimated value
Chile,490000.0,1991,Estimated value
Chile,490000.0,1992,Estimated value
Chile,490000.0,1993,Estimated value
Chile,490000.0,1994,Estimated value
Chile,490000.0,1995,Estimated value
Chile,490000.0,1996,Estimated value
Chile,400000.0,1997,Estimated value
Chile,490000.0,1998,Estimated value
Chile,490000.0,1999,Estimated value
Chile,495000.0,2000,Estimated value
Chile,500000.0,2001,Estimated value
Chile,510000.0,2002,Estimated value
Chile,520000.0,2003,Estimated value
Chile,520000.0,2004,Estimated value
Chile,520000.0,2005,Estimated value
Chile,520000.0,2006,Estimated value
Chile,456039.0,2007,Official figure
Chile,487070.0,2008,Official figure
